,WijkenEnBuurten,SoortRegio,AantalInwoners,Mannen,Vrouwen,k_0Tot15Jaar,k_15Tot25Jaar,k_25Tot45Jaar,k_45Tot65Jaar,k_65JaarOfOuder,Ongehuwd,Gehuwd,Gescheiden,Verweduwd,WestersTotaal,NietWestersTotaal,GeboorteRelatief,SterfteRelatief,HuishoudensTotaal,Eenpersoonshuishoudens,HuishoudensZonderKinderen,HuishoudensMetKinderen,GemiddeldeHuishoudensgrootte,Bevolkingsdichtheid,Woningvoorraad,GemiddeldeWoningwaarde,PercentageEengezinswoning,PercentageMeergezinswoning,PercentageBewoond,Koopwoningen,HuurwoningenTotaal,InBezitWoningcorporatie,InBezitOverigeVerhuurders,BouwjaarVoor2000,BouwjaarVanaf2000,GemiddeldElektriciteitsverbruikTotaal,Appartement,Appartement1,Tussenwoning,Tussenwoning1,Hoekwoning,Hoekwoning1,TweeOnderEenKapWoning,TweeOnderEenKapWoning1,VrijstaandeWoning,VrijstaandeWoning1,Huurwoning,Huurwoning1,GemiddeldAardgasverbruikTotaal,AantalInkomensontvangers,GemiddeldInkomenPerInkomensontvanger,GemiddeldInkomenPerInwoner,k_40PersonenMetLaagsteInkomen,k_20PersonenMetHoogsteInkomen,k_20HuishoudensMetHoogsteInkomen,HuishoudensMetEenLaagInkomen,HuishOnderOfRondSociaalMinimum,BedrijfsvestigingenTotaal,PersonenautoSTotaal,PersonenautoSJongerDan6Jaar,PersonenautoS6JaarEnOuder,PersonenautoSBrandstofBenzine,PersonenautoSOverigeBrandstof,PersonenautoSPerHuishouden,PersonenautoSNaarOppervlakte,Motorfietsen,MateVanStedelijkheid,Omgevingsadressendichtheid,attributes.TELJAAR,attributes.AANTAL,attributes.AANTAL_SUMMED,Zon_atlas
45,140104,Buurt     ,2140,1065,1075,120.0,720.0,885.0,260.0,150.0,1745.0,240.0,105.0,50.0,245.0,175.0,10.0,2.0,1575,1155.0,295.0,120.0,1.4,9819.0,1135,132.0,3.0,97.0,97.0,34.0,66.0,34.0,32.0,91.0,9.0,1900.0,1940.0,1130.0,2380.0,1250.0,2420.0,1780.0,4100.0,1400.0,2800.0,2050.0,1930.0,1170.0,1110.0,1900.0,23.0,21.2,50.5,12.8,5.0,12.7,11.0,135.0,555,115,440,470,85,0.4,2550.0,55,1,3423,2015,43.0,77.0,1.1
46,140104,Buurt     ,2285,1140,1145,135.0,720.0,975.0,295.0,155.0,1855.0,255.0,125.0,50.0,255.0,200.0,10.0,2.0,1630,1140.0,355.0,140.0,1.4,10465.0,1245,141.0,3.0,97.0,97.0,34.0,66.0,36.0,30.0,83.0,17.0,1870.0,1910.0,1180.0,2710.0,1330.0,2190.0,1940.0,4100.0,1400.0,2800.0,2050.0,1900.0,1200.0,1180.0,1900.0,23.0,21.2,50.5,12.8,5.0,12.7,11.0,160.0,615,155,460,500,110,0.4,2810.0,45,1,3532,2016,0.0,77.0,1.1
47,140105,Buurt     ,6355,3180,3175,11.0,31.0,25.0,18.0,16.0,62.0,26.0,7.0,5.0,12.0,13.0,6.0,6.0,3850,62.0,22.0,17.0,1.6,10325.0,2722,132.0,43.0,57.0,98.0,24.0,75.0,64.0,11.0,95.0,5.0,2550.0,2050.0,1150.0,3150.0,1800.0,3250.0,2050.0,3600.0,1850.0,2800.0,2050.0,2300.0,1350.0,1450.0,4300.0,19.5,14.0,62.0,5.0,5.0,61.0,18.0,135.0,1670,355,1310,1400,265,0.4,2713.0,105,2,2299,2013,0.0,0.0,1.5
48,140105,Buurt     ,6375,3225,3150,10.0,31.0,25.0,17.0,16.0,63.0,26.0,7.0,5.0,12.0,14.0,8.0,7.0,3845,61.0,22.0,17.0,1.6,10362.0,2727,126.0,42.0,58.0,98.0,23.0,77.0,64.0,13.0,95.0,5.0,2450.0,2000.0,850.0,3150.0,1350.0,3150.0,1550.0,3500.0,1450.0,2800.0,2050.0,2200.0,950.0,1050.0,5200.0,17.2,14.7,64.6,5.1,3.3,17.4,14.7,130.0,1655,350,1305,1390,265,0.4,2686.0,105,2,2296,2014,42.0,42.0,1.5
49,140105,Buurt     ,830,405,420,25.0,305.0,335.0,120.0,40.0,725.0,50.0,40.0,10.0,95.0,55.0,14.0,2.0,655,530.0,100.0,25.0,1.3,13881.0,509,117.0,29.0,71.0,92.0,24.0,74.0,36.0,38.0,100.0,0.0,1890.0,1850.0,940.0,1980.0,1220.0,2040.0,1680.0,1620.0,1150.0,2800.0,2050.0,1800.0,1000.0,1030.0,800.0,22.1,20.8,58.3,13.4,5.0,19.9,15.6,75.0,165,35,135,125,45,0.3,2796.0,20,1,5155,2015,14.0,56.0,1.5
50,140105,Buurt     ,895,450,445,30.0,325.0,375.0,120.0,40.0,795.0,50.0,40.0,10.0,120.0,75.0,6.0,4.0,700,555.0,115.0,30.0,1.3,14873.0,564,117.0,26.0,74.0,93.0,22.0,76.0,32.0,45.0,97.0,3.0,1870.0,1820.0,930.0,1960.0,1320.0,2080.0,1800.0,1580.0,1180.0,2800.0,2050.0,1840.0,980.0,1040.0,800.0,22.1,20.8,58.3,13.4,5.0,19.9,15.6,80.0,175,35,140,130,45,0.2,2878.0,20,1,5239,2016,0.0,56.0,1.5
51,140106,Buurt     ,125,70,50,10.0,22.0,34.0,31.0,4.0,59.0,35.0,5.0,2.0,6.0,8.0,32.0,0.0,70,55.0,27.0,18.0,1.7,268.0,43,117.0,88.0,12.0,79.0,67.0,30.0,0.0,30.0,93.0,7.0,3050.0,1820.0,930.0,1960.0,1320.0,2080.0,1800.0,2750.0,1750.0,4050.0,2850.0,3400.0,2150.0,1900.0,100.0,22.1,20.0,58.3,13.4,5.0,19.9,15.6,135.0,110,40,70,60,50,1.5,238.0,35,3,1470,2013,7.0,7.0,1.8333333333333333
52,140106,Buurt     ,120,70,50,10.0,17.0,36.0,33.0,5.0,55.0,36.0,7.0,2.0,8.0,7.0,0.0,0.0,70,49.0,30.0,21.0,1.7,262.0,43,117.0,86.0,14.0,79.0,74.0,19.0,0.0,19.0,93.0,7.0,3050.0,1820.0,930.0,1960.0,1320.0,2080.0,1800.0,2600.0,1350.0,4050.0,2850.0,3200.0,1600.0,1500.0,100.0,22.1,21.7,58.3,13.4,5.0,19.9,15.6,135.0,100,45,60,60,45,1.5,220.0,35,2,1550,2014,7.0,14.0,1.8333333333333333
53,140106,Buurt     ,3350,1605,1745,155.0,1745.0,1030.0,290.0,120.0,2950.0,280.0,95.0,25.0,375.0,225.0,6.0,2.0,2640,2155.0,350.0,135.0,1.3,9916.0,1757,131.0,3.0,97.0,96.0,33.0,66.0,15.0,52.0,96.0,4.0,2250.0,2210.0,1430.0,3070.0,1980.0,2550.0,2030.0,2600.0,1350.0,4050.0,2850.0,2440.0,1640.0,1450.0,2900.0,19.1,17.7,63.0,10.8,3.9,11.0,10.9,160.0,655,125,530,520,135,0.2,1939.0,70,1,3675,2015,29.0,43.0,1.8333333333333333
54,140106,Buurt     ,3245,1555,1690,145.0,1620.0,1045.0,310.0,115.0,2870.0,255.0,90.0,30.0,385.0,230.0,7.0,1.0,2540,2055.0,355.0,130.0,1.3,9716.0,1759,136.0,3.0,97.0,94.0,32.0,68.0,13.0,54.0,96.0,4.0,2200.0,2180.0,1420.0,3020.0,2120.0,2440.0,1880.0,2600.0,1350.0,4050.0,2850.0,2350.0,1520.0,1440.0,2900.0,19.1,17.7,63.0,10.8,3.9,11.0,10.9,155.0,655,130,520,525,130,0.3,1958.0,65,1,3756,2016,59.0,102.0,1.8333333333333333
55,140107,Buurt     ,1265,615,645,110.0,410.0,445.0,180.0,120.0,960.0,215.0,60.0,30.0,115.0,55.0,21.0,1.0,840,570.0,175.0,95.0,1.5,6147.0,624,140.0,14.0,86.0,98.0,57.0,43.0,11.0,32.0,99.0,1.0,2100.0,1990.0,1160.0,2790.0,1720.0,2810.0,1770.0,2710.0,2020.0,4050.0,2850.0,2090.0,1260.0,1240.0,1100.0,26.2,23.1,47.0,19.7,9.2,6.8,5.9,60.0,390,105,290,310,80,0.5,1905.0,30,1,3288,2015,18.0,18.0,2.0
56,140107,Buurt     ,1255,615,640,110.0,405.0,430.0,180.0,125.0,965.0,200.0,60.0,25.0,125.0,60.0,7.0,3.0,850,580.0,170.0,95.0,1.5,6108.0,625,142.0,14.0,86.0,96.0,58.0,41.0,8.0,33.0,99.0,1.0,2100.0,2000.0,1220.0,2760.0,1860.0,2720.0,1790.0,2770.0,2160.0,4050.0,2850.0,2110.0,1320.0,1310.0,1100.0,26.2,23.1,47.0,19.7,9.2,6.8,5.9,65.0,395,100,295,310,85,0.5,1929.0,30,1,3372,2016,30.0,48.0,2.0
57,140108,Buurt     ,10,5,5,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5.0,0.0,0.0,1.2,9.0,1,142.0,14.0,86.0,96.0,58.0,41.0,8.0,33.0,99.0,1.0,2100.0,2000.0,1220.0,2760.0,1860.0,2720.0,1790.0,2770.0,2160.0,4050.0,2850.0,2110.0,1320.0,1310.0,0.0,26.2,23.1,47.0,19.7,9.2,6.8,5.9,10.0,10,0,5,5,0,0.5,1929.0,0,2,2110,2015,0.0,0.0,1.0714285714285714
58,140108,Buurt     ,25,15,10,0.0,0.0,10.0,10.0,5.0,10.0,5.0,10.0,0.0,0.0,5.0,0.0,37.0,20,15.0,5.0,0.0,1.4,21.0,1,142.0,14.0,86.0,96.0,58.0,41.0,8.0,33.0,99.0,1.0,2100.0,2000.0,1220.0,2760.0,1860.0,2720.0,1790.0,2770.0,2160.0,4050.0,2850.0,2110.0,1320.0,1310.0,0.0,26.2,23.1,47.0,19.7,9.2,6.8,5.9,10.0,10,0,10,10,0,0.5,1929.0,5,2,2195,2016,0.0,0.0,1.0714285714285714
59,140109,Buurt     ,5,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,21.0,1,142.0,14.0,86.0,96.0,58.0,41.0,8.0,33.0,99.0,1.0,2100.0,2000.0,1220.0,2760.0,1860.0,2720.0,1790.0,2770.0,2160.0,4050.0,2850.0,2110.0,1320.0,1310.0,0.0,26.2,23.1,47.0,19.7,9.2,6.8,5.9,60.0,20,15,5,10,10,0.5,1929.0,0,1,2605,2015,0.0,0.0,1.7727272727272727
60,140109,Buurt     ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,21.0,1,142.0,14.0,86.0,96.0,58.0,41.0,8.0,33.0,99.0,1.0,2100.0,2000.0,1220.0,2760.0,1860.0,2720.0,1790.0,2770.0,2160.0,4050.0,2850.0,2110.0,1320.0,1310.0,0.0,26.2,23.1,47.0,19.7,9.2,6.8,5.9,90.0,25,15,10,10,15,0.5,1929.0,0,1,2610,2016,0.0,0.0,1.7727272727272727
61,140200,Buurt     ,6650,3230,3425,10.0,30.0,32.0,22.0,7.0,77.0,15.0,6.0,2.0,14.0,6.0,8.0,2.0,4405,68.0,20.0,13.0,1.5,10025.0,3328,182.0,33.0,67.0,95.0,46.0,51.0,23.0,28.0,99.0,1.0,2300.0,2050.0,1550.0,2500.0,1800.0,2700.0,2150.0,3700.0,3150.0,3350.0,3500.0,2000.0,1500.0,1650.0,4600.0,29.9,21.3,44.0,21.0,17.0,53.0,14.0,420.0,1795,375,1420,1370,425,0.4,2705.0,180,1,5150,2013,261.0,261.0,2.0
62,140200,Buurt     ,6750,3250,3500,10.0,30.0,32.0,22.0,7.0,77.0,15.0,6.0,2.0,14.0,6.0,10.0,3.0,4410,66.0,21.0,13.0,1.5,10174.0,3350,175.0,33.0,67.0,94.0,44.0,54.0,22.0,32.0,99.0,1.0,2200.0,2000.0,1150.0,2400.0,1300.0,2550.0,1550.0,3750.0,2200.0,3450.0,2650.0,1850.0,1050.0,1200.0,5400.0,26.0,22.5,50.5,19.2,12.1,16.0,12.4,430.0,1775,340,1435,1365,410,0.4,2676.0,180,1,5259,2014,51.0,312.0,2.0
63,140200,Buurt     ,2870,1395,1470,330.0,735.0,825.0,660.0,315.0,2030.0,550.0,205.0,80.0,370.0,270.0,6.0,4.0,1765,1080.0,380.0,300.0,1.6,10965.0,1377,181.0,22.0,78.0,97.0,39.0,60.0,34.0,25.0,100.0,0.0,2140.0,1940.0,1160.0,2610.0,1520.0,2800.0,1960.0,4880.0,2960.0,3450.0,2650.0,1790.0,1110.0,1290.0,2300.0,29.7,25.0,46.3,20.8,14.6,13.5,12.4,195.0,785,170,610,620,160,0.4,2996.0,60,1,4939,2015,40.0,352.0,2.0
64,140200,Buurt     ,2835,1390,1445,305.0,725.0,830.0,635.0,335.0,2025.0,530.0,195.0,75.0,370.0,265.0,12.0,3.0,1770,1080.0,395.0,295.0,1.6,10831.0,1380,187.0,22.0,78.0,97.0,40.0,59.0,33.0,26.0,100.0,0.0,2110.0,1920.0,1220.0,2550.0,1590.0,2760.0,2100.0,4540.0,2890.0,3450.0,2650.0,1800.0,1180.0,1350.0,2300.0,29.7,25.0,46.3,20.8,14.6,13.5,12.4,190.0,800,170,630,630,170,0.5,3054.0,70,1,5012,2016,27.0,379.0,2.0
65,140201,Buurt     ,1580,775,805,9.0,27.0,44.0,15.0,5.0,79.0,13.0,6.0,1.0,10.0,13.0,15.0,3.0,1050,65.0,23.0,12.0,1.5,10225.0,910,130.0,10.0,90.0,93.0,21.0,75.0,58.0,17.0,100.0,0.0,1950.0,1900.0,1400.0,2300.0,1600.0,2000.0,1600.0,4540.0,2890.0,3450.0,2650.0,1850.0,1350.0,1400.0,1200.0,22.2,16.9,54.0,9.0,5.0,68.0,19.0,65.0,375,60,315,295,80,0.4,2425.0,35,1,4971,2013,229.0,229.0,1.3333333333333333
66,140201,Buurt     ,1615,790,820,10.0,26.0,44.0,15.0,5.0,79.0,13.0,7.0,1.0,10.0,13.0,19.0,1.0,1050,66.0,22.0,13.0,1.5,10438.0,910,123.0,10.0,90.0,92.0,20.0,76.0,57.0,20.0,100.0,0.0,1850.0,1800.0,1000.0,2250.0,1200.0,2300.0,1200.0,4540.0,2890.0,3450.0,2650.0,1750.0,1000.0,1050.0,1300.0,20.4,17.8,55.7,9.1,4.0,21.4,14.6,70.0,370,55,315,300,75,0.4,2399.0,40,1,5120,2014,167.0,396.0,1.3333333333333333
67,140201,Buurt     ,3880,1880,2000,325.0,1350.0,1245.0,770.0,185.0,3180.0,475.0,185.0,35.0,580.0,230.0,12.0,3.0,2665,1880.0,510.0,280.0,1.4,15519.0,1952,159.0,41.0,59.0,95.0,47.0,51.0,14.0,37.0,99.0,1.0,2080.0,1970.0,1290.0,2180.0,1360.0,2670.0,1630.0,2480.0,1840.0,3370.0,2130.0,2020.0,1310.0,1330.0,3200.0,26.5,23.3,49.6,19.5,11.1,11.1,9.3,260.0,980,160,820,755,225,0.4,3929.0,120,1,5616,2015,50.0,446.0,1.3333333333333333
68,140201,Buurt     ,3960,1930,2030,330.0,1350.0,1290.0,775.0,210.0,3240.0,490.0,190.0,35.0,625.0,250.0,9.0,2.0,2710,1885.0,535.0,290.0,1.4,15843.0,2006,164.0,40.0,60.0,95.0,46.0,52.0,13.0,38.0,99.0,1.0,2040.0,1940.0,1250.0,2150.0,1420.0,2570.0,1790.0,2370.0,1780.0,3630.0,2150.0,1980.0,1260.0,1330.0,3200.0,26.5,23.3,49.6,19.5,11.1,11.1,9.3,290.0,995,185,810,765,230,0.4,3973.0,115,1,5713,2016,105.0,551.0,1.3333333333333333
69,140202,Buurt     ,6425,3195,3230,12.0,27.0,27.0,16.0,18.0,64.0,22.0,7.0,7.0,12.0,24.0,7.0,15.0,3840,62.0,20.0,18.0,1.6,7813.0,3656,124.0,26.0,74.0,95.0,19.0,73.0,49.0,24.0,99.0,1.0,2150.0,1800.0,1300.0,2950.0,1750.0,2950.0,1900.0,2370.0,1780.0,3630.0,2150.0,2050.0,1400.0,1450.0,3900.0,20.8,13.6,58.0,6.0,5.0,67.0,21.0,170.0,1420,320,1095,1205,210,0.4,1726.0,85,1,3366,2013,210.0,210.0,1.1785714285714286
70,140202,Buurt     ,6385,3150,3235,12.0,27.0,27.0,16.0,17.0,66.0,21.0,7.0,6.0,13.0,25.0,8.0,12.0,3815,61.0,21.0,18.0,1.6,7764.0,3720,113.0,26.0,74.0,93.0,19.0,81.0,49.0,32.0,99.0,1.0,2050.0,1750.0,950.0,2850.0,1350.0,2850.0,1450.0,2370.0,1780.0,3630.0,2150.0,2000.0,1050.0,1050.0,4600.0,18.7,15.3,58.8,5.8,3.8,22.4,18.0,175.0,1420,335,1085,1200,215,0.4,1725.0,90,1,3538,2014,251.0,461.0,1.1785714285714286
71,140202,Buurt     ,5815,2895,2925,250.0,2820.0,1465.0,880.0,395.0,4760.0,740.0,235.0,80.0,855.0,400.0,3.0,3.0,4445,3480.0,690.0,270.0,1.3,15956.0,2477,185.0,28.0,72.0,94.0,40.0,58.0,11.0,47.0,94.0,6.0,2700.0,2460.0,1410.0,2960.0,1690.0,3480.0,2100.0,2370.0,1780.0,3630.0,2150.0,2690.0,1510.0,1490.0,5000.0,23.7,21.7,58.7,16.1,9.2,10.2,8.9,475.0,1265,290,975,980,285,0.3,3469.0,110,1,5117,2015,130.0,591.0,1.1785714285714286
72,140202,Buurt     ,5810,2890,2920,240.0,2725.0,1545.0,870.0,420.0,4755.0,750.0,230.0,75.0,885.0,435.0,6.0,2.0,4420,3480.0,680.0,255.0,1.3,15927.0,2496,189.0,28.0,72.0,94.0,39.0,59.0,11.0,48.0,94.0,6.0,2570.0,2430.0,1390.0,2900.0,1780.0,3220.0,2170.0,2370.0,1780.0,3630.0,2150.0,2580.0,1410.0,1520.0,5000.0,23.7,21.7,58.7,16.1,9.2,10.2,8.9,485.0,1280,310,965,1000,280,0.3,3505.0,95,1,5199,2016,66.0,657.0,1.1785714285714286
73,140203,Buurt     ,4005,1940,2065,19.0,13.0,30.0,23.0,15.0,61.0,24.0,10.0,5.0,10.0,25.0,14.0,13.0,2030,50.0,22.0,29.0,1.9,7218.0,1926,138.0,31.0,69.0,93.0,25.0,75.0,70.0,5.0,74.0,26.0,2450.0,2000.0,1300.0,3250.0,1750.0,3350.0,2100.0,3750.0,1600.0,3630.0,2150.0,2300.0,1500.0,1450.0,2700.0,24.5,17.3,53.0,12.0,9.0,63.0,23.0,100.0,1090,280,805,865,225,0.5,1964.0,55,1,4073,2013,49.0,49.0,1.1666666666666667
74,140203,Buurt     ,4215,2040,2175,19.0,15.0,30.0,22.0,14.0,62.0,24.0,9.0,5.0,10.0,25.0,15.0,15.0,2140,51.0,21.0,28.0,1.9,7600.0,2035,138.0,32.0,68.0,98.0,25.0,75.0,70.0,5.0,66.0,34.0,2350.0,1850.0,950.0,3150.0,1250.0,3200.0,1550.0,3700.0,1250.0,3630.0,2150.0,2100.0,1100.0,1100.0,3100.0,22.9,17.5,51.1,11.9,8.8,26.4,21.2,110.0,1060,260,800,850,210,0.5,1912.0,65,1,4137,2014,10.0,59.0,1.1666666666666667
75,140203,Buurt     ,2215,1155,1060,160.0,570.0,795.0,470.0,215.0,1640.0,355.0,155.0,60.0,275.0,230.0,6.0,4.0,1530,1025.0,315.0,185.0,1.4,8933.0,1253,130.0,14.0,86.0,96.0,27.0,73.0,57.0,16.0,88.0,12.0,1920.0,1830.0,1090.0,2480.0,1200.0,2580.0,1680.0,3700.0,1250.0,3630.0,2150.0,1820.0,1110.0,1120.0,1900.0,22.8,20.4,53.5,11.2,5.6,21.5,17.6,120.0,605,150,460,495,110,0.4,2444.0,60,1,3416,2015,134.0,193.0,1.1666666666666667
76,140203,Buurt     ,2250,1150,1100,140.0,610.0,815.0,455.0,235.0,1680.0,355.0,155.0,60.0,280.0,265.0,9.0,4.0,1575,1055.0,345.0,170.0,1.4,9086.0,1295,129.0,13.0,87.0,96.0,26.0,73.0,55.0,18.0,86.0,14.0,1940.0,1780.0,1280.0,2400.0,1270.0,2460.0,1770.0,3700.0,1250.0,3630.0,2150.0,1780.0,1290.0,1300.0,1900.0,22.8,20.4,53.5,11.2,5.6,21.5,17.6,130.0,600,140,460,495,105,0.4,2424.0,60,1,3471,2016,24.0,217.0,1.1666666666666667
77,140204,Buurt     ,5240,2420,2820,9.0,20.0,21.0,20.0,29.0,50.0,30.0,9.0,11.0,12.0,16.0,7.0,18.0,3250,63.0,23.0,14.0,1.6,7806.0,2897,127.0,31.0,69.0,93.0,28.0,67.0,49.0,19.0,98.0,2.0,2150.0,1650.0,1350.0,3050.0,2100.0,3100.0,2350.0,3350.0,2700.0,3500.0,2550.0,1800.0,1550.0,1650.0,3800.0,22.4,17.3,56.0,8.0,6.0,64.0,18.0,205.0,1525,420,1100,1290,235,0.5,2272.0,80,1,3029,2013,0.0,0.0,
78,140204,Buurt     ,5255,2425,2825,9.0,20.0,22.0,19.0,29.0,52.0,29.0,9.0,11.0,13.0,17.0,7.0,13.0,3280,64.0,22.0,14.0,1.6,7830.0,3024,126.0,30.0,70.0,90.0,26.0,70.0,50.0,19.0,98.0,2.0,2050.0,1600.0,950.0,2950.0,1500.0,3050.0,1700.0,3350.0,2000.0,3500.0,1800.0,1700.0,1100.0,1400.0,4200.0,21.1,18.3,55.4,8.5,5.2,15.9,13.8,200.0,1500,400,1100,1275,225,0.5,2235.0,90,1,3087,2014,0.0,0.0,
79,140205,Buurt     ,335,175,160,17.0,16.0,22.0,36.0,9.0,53.0,38.0,6.0,3.0,6.0,5.0,7.0,13.0,150,34.0,34.0,33.0,2.2,566.0,137,231.0,85.0,15.0,91.0,69.0,26.0,0.0,26.0,89.0,11.0,4300.0,1600.0,950.0,2900.0,2300.0,3700.0,2250.0,4150.0,2650.0,4650.0,3200.0,3300.0,2950.0,2650.0,200.0,29.5,21.1,44.0,21.0,23.0,36.0,13.8,120.0,180,35,145,135,45,1.2,301.0,30,4,989,2013,0.0,0.0,
80,140205,Buurt     ,330,175,155,15.0,16.0,20.0,38.0,11.0,52.0,39.0,7.0,3.0,5.0,5.0,6.0,9.0,145,29.0,37.0,34.0,2.3,556.0,136,212.0,85.0,15.0,93.0,77.0,23.0,0.0,23.0,89.0,11.0,4050.0,1600.0,950.0,3000.0,1800.0,3500.0,1700.0,4100.0,1950.0,4600.0,2450.0,2800.0,2150.0,1950.0,200.0,28.3,21.8,43.1,21.8,20.7,11.1,6.3,125.0,185,45,140,135,50,1.3,307.0,35,4,995,2014,0.0,0.0,
81,140206,Buurt     ,15,5,5,15.0,16.0,20.0,38.0,11.0,52.0,39.0,7.0,3.0,5.0,5.0,0.0,0.0,10,50.0,50.0,0.0,1.5,5.0,7,212.0,85.0,15.0,93.0,77.0,23.0,0.0,23.0,89.0,11.0,3250.0,1600.0,950.0,3000.0,1800.0,3500.0,1700.0,4100.0,1950.0,4600.0,2450.0,2800.0,2150.0,1950.0,200.0,28.3,21.8,43.1,21.8,20.7,11.1,6.3,130.0,25,10,15,10,15,1.3,307.0,0,4,794,2013,0.0,0.0,
82,140206,Buurt     ,15,5,10,15.0,16.0,20.0,38.0,11.0,52.0,39.0,7.0,3.0,5.0,5.0,0.0,0.0,10,50.0,50.0,0.0,1.5,5.0,8,212.0,85.0,15.0,93.0,77.0,23.0,0.0,23.0,89.0,11.0,2800.0,1600.0,950.0,3000.0,1800.0,3500.0,1700.0,4100.0,1950.0,4600.0,2450.0,2800.0,2150.0,1950.0,0.0,28.3,21.8,43.1,21.8,20.7,11.1,6.3,120.0,25,10,15,15,10,1.3,307.0,0,4,804,2014,0.0,0.0,
83,140207,Buurt     ,70,40,35,16.0,14.0,18.0,34.0,18.0,40.0,58.0,3.0,0.0,5.0,3.0,0.0,0.0,25,11.0,48.0,41.0,2.7,11.0,22,212.0,100.0,0.0,95.0,73.0,27.0,0.0,27.0,91.0,9.0,5800.0,1600.0,950.0,3000.0,1800.0,3500.0,1700.0,4100.0,1950.0,5800.0,3000.0,2800.0,2150.0,3000.0,0.0,28.3,21.8,43.1,21.8,20.7,11.1,6.3,5.0,30,10,20,15,10,1.3,307.0,20,5,90,2013,0.0,0.0,
84,140207,Buurt     ,70,35,30,13.0,16.0,20.0,28.0,23.0,42.0,54.0,4.0,0.0,3.0,3.0,0.0,0.0,25,19.0,41.0,41.0,2.6,10.0,25,212.0,100.0,0.0,96.0,68.0,32.0,0.0,32.0,88.0,12.0,5450.0,1600.0,950.0,3000.0,1800.0,3500.0,1700.0,4100.0,1950.0,5450.0,2350.0,2800.0,2150.0,2350.0,100.0,28.3,21.8,43.1,21.8,20.7,11.1,6.3,5.0,30,5,25,20,15,1.3,307.0,15,5,156,2014,0.0,0.0,
85,140300,Buurt     ,1755,945,810,13.0,14.0,41.0,22.0,10.0,72.0,16.0,9.0,3.0,9.0,20.0,11.0,8.0,1130,63.0,19.0,17.0,1.5,10161.0,1095,118.0,22.0,78.0,97.0,12.0,88.0,84.0,3.0,87.0,13.0,2100.0,1900.0,1150.0,2950.0,1350.0,2850.0,1550.0,4100.0,1950.0,5450.0,2350.0,2050.0,1200.0,1200.0,1300.0,21.7,16.8,59.0,6.0,5.0,76.0,28.0,50.0,425,75,350,370,55,0.4,2462.0,30,1,3119,2013,0.0,0.0,1.7333333333333334
86,140300,Buurt     ,1715,920,795,14.0,15.0,40.0,22.0,10.0,73.0,15.0,9.0,3.0,9.0,21.0,10.0,6.0,1110,65.0,17.0,18.0,1.5,9947.0,1095,113.0,22.0,78.0,96.0,13.0,87.0,84.0,3.0,87.0,13.0,2050.0,1800.0,850.0,2950.0,1000.0,2850.0,1150.0,4100.0,1950.0,5450.0,2350.0,1950.0,850.0,850.0,1400.0,20.6,17.2,56.8,7.5,2.9,35.0,27.3,60.0,405,60,345,345,65,0.4,2352.0,25,1,3207,2014,108.0,108.0,1.7333333333333334
87,140300,Buurt     ,3750,1935,1815,515.0,700.0,1670.0,650.0,215.0,2925.0,445.0,300.0,75.0,375.0,800.0,17.0,3.0,2375,1460.0,475.0,435.0,1.6,6799.0,2123,113.0,26.0,74.0,98.0,10.0,89.0,81.0,8.0,87.0,13.0,1960.0,1800.0,910.0,2510.0,1070.0,2160.0,1210.0,2380.0,1270.0,5450.0,2350.0,1930.0,960.0,960.0,3100.0,20.3,17.0,58.6,5.8,2.8,32.1,25.6,210.0,805,120,685,660,145,0.3,1463.0,80,1,4747,2015,318.0,426.0,1.7333333333333334
88,140300,Buurt     ,3885,2010,1870,530.0,740.0,1715.0,665.0,230.0,3045.0,465.0,295.0,75.0,390.0,865.0,17.0,4.0,2470,1530.0,495.0,445.0,1.6,7032.0,2171,115.0,25.0,75.0,98.0,10.0,89.0,79.0,10.0,87.0,13.0,1940.0,1780.0,960.0,2470.0,1130.0,2140.0,1300.0,2450.0,1390.0,5450.0,2350.0,1920.0,1010.0,1010.0,3100.0,20.3,17.0,58.6,5.8,2.8,32.1,25.6,215.0,875,145,730,715,160,0.4,1588.0,80,1,4823,2016,83.0,509.0,1.7333333333333334
89,140301,Buurt     ,3365,1745,1620,13.0,21.0,43.0,17.0,6.0,77.0,12.0,9.0,2.0,11.0,22.0,16.0,5.0,2165,63.0,19.0,18.0,1.6,6077.0,1908,128.0,20.0,80.0,93.0,11.0,84.0,78.0,6.0,100.0,0.0,2000.0,1850.0,1200.0,2300.0,1400.0,2400.0,1500.0,2100.0,1900.0,5450.0,2350.0,1950.0,1250.0,1250.0,2400.0,20.7,15.3,61.0,5.0,5.0,77.0,31.0,185.0,785,120,665,635,150,0.4,1418.0,60,1,4640,2013,13.0,13.0,1.6333333333333333
